"prov","kabkot","kecamatan","code_prov","code_kab","code_kec"
"GORONTALO","KAB. GORONTALO","TABONGO","75","02","022"
"GORONTALO","KAB. GORONTALO","TELAGA","75","02","080"
"GORONTALO","KAB. GORONTALO","TELAGA BIRU","75","02","081"
"GORONTALO","KAB. GORONTALO","TELAGA JAYA","75","02","083"
"GORONTALO","KAB. GORONTALO","TIBAWA","75","02","030"
"GORONTALO","KAB. GORONTALO","TILANGO","75","02","082"
"GORONTALO","KAB. GORONTALO","TOLANGOHULA","75","02","042"
"GORONTALO","KAB. POHUWATO","BUNTULIA","75","03","032"
"GORONTALO","KAB. POHUWATO","DENGILO","75","03","051"
"GORONTALO","KAB. POHUWATO","DUHIADAA","75","03","033"
"GORONTALO","KAB. POHUWATO","LEMITO","75","03","020"
"GORONTALO","KAB. POHUWATO","MARISA","75","03","030"
"GORONTALO","KAB. POHUWATO","PAGUAT","75","03","050"
"GORONTALO","KAB. POHUWATO","PATILANGGIO","75","03","031"
"GORONTALO","KAB. POHUWATO","POPAYATO","75","03","010"
"GORONTALO","KAB. POHUWATO","POPAYATO BARAT","75","03","011"
"GORONTALO","KAB. POHUWATO","POPAYATO TIMUR","75","03","012"
"GORONTALO","KAB. POHUWATO","RANDANGAN","75","03","040"
"GORONTALO","KAB. POHUWATO","TALUDITI","75","03","041"
"GORONTALO","KAB. POHUWATO","WANGGARASI","75","03","021"
"GORONTALO","KAB. BONE BOLANGO","BONE","75","04","043"
"GORONTALO","KAB. BONE BOLANGO","BONE RAYA","75","04","042"
"GORONTALO","KAB. BONE BOLANGO","BONEPANTAI","75","04","040"
"GORONTALO","KAB. BONE BOLANGO","BOTU PINGGE","75","04","021"
"GORONTALO","KAB. BONE BOLANGO","BULANGO SELATAN","75","04","012"
"GORONTALO","KAB. BONE BOLANGO","BULANGO TIMUR","75","04","013"
"GORONTALO","KAB. BONE BOLANGO","BULANGO ULU","75","04","014"
"GORONTALO","KAB. BONE BOLANGO","BULANGO UTARA","75","04","011"
"GORONTALO","KAB. BONE BOLANGO","BULAWA","75","04","044"
"GORONTALO","KAB. BONE BOLANGO","KABILA","75","04","020"
"GORONTALO","KAB. BONE BOLANGO","KABILA BONE","75","04","041"
"GORONTALO","KAB. BONE BOLANGO","PINOGU","75","04","034"
"GORONTALO","KAB. BONE BOLANGO","SUWAWA","75","04","030"
"GORONTALO","KAB. BONE BOLANGO","SUWAWA SELATAN","75","04","031"
"GORONTALO","KAB. BONE BOLANGO","SUWAWA TENGAH","75","04","033"
"GORONTALO","KAB. BONE BOLANGO","SUWAWA TIMUR","75","04","032"
"GORONTALO","KAB. BONE BOLANGO","TAPA","75","04","010"
"GORONTALO","KAB. BONE BOLANGO","TILONGKABILA","75","04","022"
"GORONTALO","KAB. GORONTALO UTARA","ANGGREK","75","05","030"
"GORONTALO","KAB. GORONTALO UTARA","ATINGGOLA","75","05","010"
"GORONTALO","KAB. GORONTALO UTARA","BIAU","75","05","051"
"GORONTALO","KAB. GORONTALO UTARA","GENTUMA RAYA","75","05","011"
"GORONTALO","KAB. GORONTALO UTARA","KWANDANG","75","05","020"
"GORONTALO","KAB. GORONTALO UTARA","MONANO","75","05","031"
"GORONTALO","KAB. GORONTALO UTARA","PONELO KEPULAUAN","75","05","022"
"GORONTALO","KAB. GORONTALO UTARA","SUMALATA","75","05","040"
"GORONTALO","KAB. GORONTALO UTARA","SUMALATA TIMUR","75","05","041"
"GORONTALO","KAB. GORONTALO UTARA","TOLINGGULA","75","05","050"
"GORONTALO","KAB. GORONTALO UTARA","TOMILITO","75","05","021"
"GORONTALO","KOTA GORONTALO","DUMBO RAYA","75","71","023"
"GORONTALO","KOTA GORONTALO","DUNGINGI","75","71","011"
"GORONTALO","KOTA GORONTALO","HULONTHALANGI","75","71","022"
"GORONTALO","KOTA GORONTALO","KOTA BARAT","75","71","010"
"GORONTALO","KOTA GORONTALO","KOTA SELATAN","75","71","020"
"GORONTALO","KOTA GORONTALO","KOTA TENGAH","75","71","031"
"GORONTALO","KOTA GORONTALO","KOTA TIMUR","75","71","021"
"GORONTALO","KOTA GORONTALO","KOTA UTARA","75","71","030"
"GORONTALO","KOTA GORONTALO","SIPATANA","75","71","032"
"SULAWESI BARAT","KAB. MAJENE","BANGGAE","76","01","010"
"SULAWESI BARAT","KAB. MAJENE","BANGGAE TIMUR","76","01","011"
"SULAWESI BARAT","KAB. MAJENE","MALUNDA","76","01","040"
"SULAWESI BARAT","KAB. MAJENE","PAMBOANG","76","01","020"
"SULAWESI BARAT","KAB. MAJENE","SENDANA","76","01","030"
"SULAWESI BARAT","KAB. MAJENE","TAMMERODO","76","01","031"
"SULAWESI BARAT","KAB. MAJENE","TUBO SENDANA","76","01","033"
"SULAWESI BARAT","KAB. MAJENE","ULUMANDA","76","01","041"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","ALU","76","02","021"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","ANREAPI","76","02","052"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","B U L O","76","02","044"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","BALANIPA","76","02","011"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","BINUANG","76","02","051"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","CAMPALAGIAN","76","02","030"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","LIMBORO","76","02","012"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","LUYO","76","02","031"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","MAPILLI","76","02","041"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","MATAKALI","76","02","043"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","MATANGNGA","76","02","061"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","POLEWALI","76","02","050"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","TAPANGO","76","02","042"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","TINAMBUNG","76","02","010"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","TUBBI TARAMANU","76","02","020"
"SULAWESI BARAT","KAB. POLEWALI MANDAR","WONOMULYO","76","02","040"
"SULAWESI BARAT","KAB. MAMASA","ARALLE","76","03","090"
"SULAWESI BARAT","KAB. MAMASA","BALLA","76","03","061"
"SULAWESI BARAT","KAB. MAMASA","BAMBANG","76","03","081"
"SULAWESI BARAT","KAB. MAMASA","BUNTU MALANGKA","76","03","091"
"SULAWESI BARAT","KAB. MAMASA","MAMASA","76","03","050"
"SULAWESI BARAT","KAB. MAMASA","MAMBI","76","03","080"
"SULAWESI BARAT","KAB. MAMASA","MEHALAAN","76","03","083"
"SULAWESI BARAT","KAB. MAMASA","MESSAWA","76","03","020"
"SULAWESI BARAT","KAB. MAMASA","NOSU","76","03","031"
"SULAWESI BARAT","KAB. MAMASA","PANA","76","03","030"
"SULAWESI BARAT","KAB. MAMASA","RANTEBULAHAN TIMUR","76","03","082"
"SULAWESI BARAT","KAB. MAMASA","SESENAPADANG","76","03","070"
"SULAWESI BARAT","KAB. MAMASA","SUMARORONG","76","03","010"
"SULAWESI BARAT","KAB. MAMASA","TABANG","76","03","040"
"SULAWESI BARAT","KAB. MAMASA","TABULAHAN","76","03","100"
"SULAWESI BARAT","KAB. MAMASA","TANDUK KALUA","76","03","060"
"SULAWESI BARAT","KAB. MAMASA","TAWALIAN","76","03","071"
"SULAWESI BARAT","KAB. MAMUJU","BONEHAU","76","04","041"
"SULAWESI BARAT","KAB. MAMUJU","KALUKKU","76","04","030"
"SULAWESI BARAT","KAB. MAMUJU","KALUMPANG","76","04","040"
"SULAWESI BARAT","KAB. MAMUJU","KEPULAUAN BALA BALAKANG","76","04","023"
"SULAWESI BARAT","KAB. MAMUJU","MAMUJU","76","04","020"
"SULAWESI BARAT","KAB. MAMUJU","PAPALANG","76","04","031"
"SULAWESI BARAT","KAB. MAMUJU","SAMPAGA","76","04","032"
"SULAWESI BARAT","KAB. MAMUJU","SIMBORO","76","04","022"
"SULAWESI BARAT","KAB. MAMUJU","TAPALANG","76","04","010"
"SULAWESI BARAT","KAB. MAMUJU","TAPALANG BARAT","76","04","011"
"SULAWESI BARAT","KAB. MAMUJU","TOMMO","76","04","033"
"SULAWESI BARAT","KAB. PASANGKAYU","BAMBAIRA","76","05","041"
"SULAWESI BARAT","KAB. PASANGKAYU","BAMBALAMOTU","76","05","040"
"SULAWESI BARAT","KAB. PASANGKAYU","BARAS","76","05","020"
"SULAWESI BARAT","KAB. PASANGKAYU","BULU TABA","76","05","021"
"SULAWESI BARAT","KAB. PASANGKAYU","DAPURANG","76","05","011"
"SULAWESI BARAT","KAB. PASANGKAYU","DURIPOKU","76","05","012"
"SULAWESI BARAT","KAB. PASANGKAYU","LARIANG","76","05","022"
"SULAWESI BARAT","KAB. PASANGKAYU","PASANGKAYU","76","05","030"
"SULAWESI BARAT","KAB. PASANGKAYU","PEDONGGA","76","05","032"
"SULAWESI BARAT","KAB. PASANGKAYU","SARJO","76","05","042"
"SULAWESI BARAT","KAB. PASANGKAYU","SARUDU","76","05","010"
"SULAWESI BARAT","KAB. PASANGKAYU","TIKKE RAYA","76","05","031"
"SULAWESI BARAT","KAB. MAMUJU TENGAH","BUDONG-BUDONG","76","06","020"
"SULAWESI BARAT","KAB. MAMUJU TENGAH","KAROSSA","76","06","050"
"SULAWESI BARAT","KAB. MAMUJU TENGAH","PANGALE","76","06","010"
"SULAWESI BARAT","KAB. MAMUJU TENGAH","TOBADAK","76","06","030"
"SULAWESI BARAT","KAB. MAMUJU TENGAH","TOPOYO","76","06","040"
"MALUKU","KAB. KEPULAUAN TANIMBAR","FORDATA","81","01","051"
"MALUKU","KAB. KEPULAUAN TANIMBAR","KORMOMOLIN","81","01","054"
"MALUKU","KAB. KEPULAUAN TANIMBAR","MOLU MARU","81","01","055"
"MALUKU","KAB. KEPULAUAN TANIMBAR","NIRUNMAS","81","01","053"
"MALUKU","KAB. KEPULAUAN TANIMBAR","SELARU","81","01","043"
"MALUKU","KAB. KEPULAUAN TANIMBAR","TANIMBAR SELATAN","81","01","040"
"MALUKU","KAB. KEPULAUAN TANIMBAR","TANIMBAR UTARA","81","01","050"
"MALUKU","KAB. KEPULAUAN TANIMBAR","WER MAKTIAN","81","01","042"
"MALUKU","KAB. KEPULAUAN TANIMBAR","WER TAMRIAN","81","01","041"
"MALUKU","KAB. KEPULAUAN TANIMBAR","WUAR LABOBAR","81","01","052"
"MALUKU","KAB. MALUKU TENGGARA","HOAT SORBAY","81","02","014"
"MALUKU","KAB. MALUKU TENGGARA","KEI BESAR","81","02","020"
"MALUKU","KAB. MALUKU TENGGARA","KEI BESAR SELATAN","81","02","022"
"MALUKU","KAB. MALUKU TENGGARA","KEI BESAR SELATAN BARAT","81","02","024"
"MALUKU","KAB. MALUKU TENGGARA","KEI BESAR UTARA BARAT","81","02","023"
"MALUKU","KAB. MALUKU TENGGARA","KEI BESAR UTARA TIMUR","81","02","021"
"MALUKU","KAB. MALUKU TENGGARA","KEI KECIL","81","02","010"
"MALUKU","KAB. MALUKU TENGGARA","KEI KECIL BARAT","81","02","012"
"MALUKU","KAB. MALUKU TENGGARA","KEI KECIL TIMUR","81","02","013"
"MALUKU","KAB. MALUKU TENGGARA","KEI KECIL TIMUR SELATAN","81","02","016"
"MALUKU","KAB. MALUKU TENGGARA","MANYEUW","81","02","015"
"MALUKU","KAB. MALUKU TENGAH","AMAHAI","81","03","050"
"MALUKU","KAB. MALUKU TENGAH","BANDA","81","03","010"
"MALUKU","KAB. MALUKU TENGAH","KOTA MASOHI","81","03","051"
"MALUKU","KAB. MALUKU TENGAH","LEIHITU","81","03","110"
"MALUKU","KAB. MALUKU TENGAH","LEIHITU BARAT","81","03","111"
"MALUKU","KAB. MALUKU TENGAH","NUSALAUT","81","03","081"
"MALUKU","KAB. MALUKU TENGAH","P. HARUKU","81","03","090"
"MALUKU","KAB. MALUKU TENGAH","SALAHUTU","81","03","100"
"MALUKU","KAB. MALUKU TENGAH","SAPARUA","81","03","080"
"MALUKU","KAB. MALUKU TENGAH","SAPARUA TIMUR","81","03","082"
"MALUKU","KAB. MALUKU TENGAH","SERAM UTARA","81","03","140"
"MALUKU","KAB. MALUKU TENGAH","SERAM UTARA BARAT","81","03","141"
"MALUKU","KAB. MALUKU TENGAH","SERAM UTARA TIMUR KOBI","81","03","142"
"MALUKU","KAB. MALUKU TENGAH","SERAM UTARA TIMUR SETI","81","03","143"
"MALUKU","KAB. MALUKU TENGAH","TEHORU","81","03","040"
"MALUKU","KAB. MALUKU TENGAH","TELUK ELPAPUTIH","81","03","052"
"MALUKU","KAB. MALUKU TENGAH","TELUTIH","81","03","041"
"MALUKU","KAB. MALUKU TENGAH","TEON NILA SERUA","81","03","060"
"MALUKU","KAB. BURU","AIR BUAYA","81","04","030"
"MALUKU","KAB. BURU","BATA BUAL","81","04","023"
"MALUKU","KAB. BURU","FENA LEISELA","81","04","031"
"MALUKU","KAB. BURU","LILIALY","81","04","027"
"MALUKU","KAB. BURU","LOLONG GUBA","81","04","026"
"MALUKU","KAB. BURU","NAMLEA","81","04","020"
"MALUKU","KAB. BURU","TELUK KAIELY","81","04","024"
"MALUKU","KAB. BURU","WAEAPO","81","04","021"
"MALUKU","KAB. BURU","WAELATA","81","04","025"
"MALUKU","KAB. BURU","WAPLAU","81","04","022"
"MALUKU","KAB. KEPULAUAN ARU","ARU SELATAN","81","05","010"
"MALUKU","KAB. KEPULAUAN ARU","ARU SELATAN TIMUR","81","05","011"
"MALUKU","KAB. KEPULAUAN ARU","ARU SELATAN UTARA","81","05","012"
"MALUKU","KAB. KEPULAUAN ARU","ARU TENGAH","81","05","020"
"MALUKU","KAB. KEPULAUAN ARU","ARU TENGAH SELATAN","81","05","022"
"MALUKU","KAB. KEPULAUAN ARU","ARU TENGAH TIMUR","81","05","021"
"MALUKU","KAB. KEPULAUAN ARU","ARU UTARA","81","05","031"
"MALUKU","KAB. KEPULAUAN ARU","ARU UTARA TIMUR BATULEY","81","05","032"
"MALUKU","KAB. KEPULAUAN ARU","PULAU-PULAU ARU","81","05","030"
"MALUKU","KAB. KEPULAUAN ARU","SIR-SIR","81","05","033"
"MALUKU","KAB. SERAM BAGIAN BARAT","AMALATU","81","06","033"
"MALUKU","KAB. SERAM BAGIAN BARAT","ELPAPUTIH","81","06","034"
"MALUKU","KAB. SERAM BAGIAN BARAT","HUAMUAL","81","06","021"
"MALUKU","KAB. SERAM BAGIAN BARAT","HUAMUAL BELAKANG","81","06","010"
"MALUKU","KAB. SERAM BAGIAN BARAT","INAMOSOL","81","06","032"
"MALUKU","KAB. SERAM BAGIAN BARAT","KAIRATU","81","06","030"
"MALUKU","KAB. SERAM BAGIAN BARAT","KAIRATU BARAT","81","06","031"
"MALUKU","KAB. SERAM BAGIAN BARAT","KEPULAUAN MANIPA","81","06","011"
"MALUKU","KAB. SERAM BAGIAN BARAT","SERAM BARAT","81","06","020"
"MALUKU","KAB. SERAM BAGIAN BARAT","TANIWEL","81","06","040"
"MALUKU","KAB. SERAM BAGIAN BARAT","TANIWEL TIMUR","81","06","041"
"MALUKU","KAB. SERAM BAGIAN TIMUR","BULA","81","07","040"
"MALUKU","KAB. SERAM BAGIAN TIMUR","BULA BARAT","81","07","041"
"MALUKU","KAB. SERAM BAGIAN TIMUR","GOROM TIMUR","81","07","013"
"MALUKU","KAB. SERAM BAGIAN TIMUR","KESUI WATUBELA","81","07","011"
"MALUKU","KAB. SERAM BAGIAN TIMUR","KIAN DARAT","81","07","024"
"MALUKU","KAB. SERAM BAGIAN TIMUR","KILMURY","81","07","022"
"MALUKU","KAB. SERAM BAGIAN TIMUR","PULAU GOROM","81","07","010"
"MALUKU","KAB. SERAM BAGIAN TIMUR","PULAU PANJANG","81","07","014"
"MALUKU","KAB. SERAM BAGIAN TIMUR","SERAM TIMUR","81","07","020"
"MALUKU","KAB. SERAM BAGIAN TIMUR","SIRITAUN WIDA TIMUR","81","07","023"
"MALUKU","KAB. SERAM BAGIAN TIMUR","SIWALALAT","81","07","031"
"MALUKU","KAB. SERAM BAGIAN TIMUR","TELUK WARU","81","07","042"
"MALUKU","KAB. SERAM BAGIAN TIMUR","TEOR","81","07","012"
"MALUKU","KAB. SERAM BAGIAN TIMUR","TUTUK TOLU","81","07","021"
"MALUKU","KAB. SERAM BAGIAN TIMUR","WERINAMA","81","07","030"
"MALUKU","KAB. MALUKU BARAT DAYA","BABAR TIMUR","81","08","080"
"MALUKU","KAB. MALUKU BARAT DAYA","DAMER","81","08","050"
"MALUKU","KAB. MALUKU BARAT DAYA","DAWELOOR DAWERA","81","08","082"
"MALUKU","KAB. MALUKU BARAT DAYA","KEPULAUAN ROMANG","81","08","022"
"MALUKU","KAB. MALUKU BARAT DAYA","KISAR UTARA","81","08","021"
"MALUKU","KAB. MALUKU BARAT DAYA","LAKOR","81","08","042"
"MALUKU","KAB. MALUKU BARAT DAYA","LETTI","81","08","030"
"MALUKU","KAB. MALUKU BARAT DAYA","MDONA HYERA","81","08","060"
"MALUKU","KAB. MALUKU BARAT DAYA","MOA LAKOR","81","08","041"
"MALUKU","KAB. MALUKU BARAT DAYA","PP. BABAR","81","08","070"
"MALUKU","KAB. MALUKU BARAT DAYA","PP. TERSELATAN","81","08","020"
"MALUKU","KAB. MALUKU BARAT DAYA","PULAU MASELA","81","08","081"
"MALUKU","KAB. MALUKU BARAT DAYA","PULAU WETANG","81","08","071"
"MALUKU","KAB. MALUKU BARAT DAYA","WETAR","81","08","010"
"MALUKU","KAB. MALUKU BARAT DAYA","WETAR BARAT","81","08","011"
"MALUKU","KAB. MALUKU BARAT DAYA","WETAR TIMUR","81","08","013"
"MALUKU","KAB. MALUKU BARAT DAYA","WETAR UTARA","81","08","012"
"MALUKU","KAB. BURU SELATAN","AMBALAU","81","09","050"
"MALUKU","KAB. BURU SELATAN","FENA FAFAN","81","09","021"
"MALUKU","KAB. BURU SELATAN","KEPALA MADAN","81","09","010"
"MALUKU","KAB. BURU SELATAN","LEKSULA","81","09","020"
"MALUKU","KAB. BURU SELATAN","NAMROLE","81","09","030"
"MALUKU","KAB. BURU SELATAN","WAESAMA","81","09","040"
"MALUKU","KOTA AMBON","LEITIMUR SELATAN","81","71","021"
"MALUKU","KOTA AMBON","NUSANIWE","81","71","010"
"MALUKU","KOTA AMBON","SIRIMAU","81","71","020"
"MALUKU","KOTA AMBON","TELUK AMBON","81","71","031"
"MALUKU","KOTA AMBON","TELUK AMBON BAGUALA","81","71","030"
"MALUKU","KOTA TUAL","KUR SELATAN","81","72","011"
"MALUKU","KOTA TUAL","PP. KUR","81","72","010"
"MALUKU","KOTA TUAL","PULAU DULLAH SELATAN","81","72","040"
"MALUKU","KOTA TUAL","PULAU DULLAH UTARA","81","72","030"
"MALUKU","KOTA TUAL","TAYANDO TAM","81","72","020"
"MALUKU UTARA","KAB. HALMAHERA BARAT","IBU","82","01","130"
"MALUKU UTARA","KAB. HALMAHERA BARAT","IBU SELATAN","82","01","131"
"MALUKU UTARA","KAB. HALMAHERA BARAT","JAILOLO","82","01","090"
"MALUKU UTARA","KAB. HALMAHERA BARAT","JAILOLO SELATAN","82","01","091"
"MALUKU UTARA","KAB. HALMAHERA BARAT","LOLODA","82","01","140"
"MALUKU UTARA","KAB. HALMAHERA BARAT","LOLODA TENGAH","82","01","141"
"MALUKU UTARA","KAB. HALMAHERA BARAT","SAHU","82","01","100"
"MALUKU UTARA","KAB. HALMAHERA BARAT","SAHU TIMUR","82","01","101"
"MALUKU UTARA","KAB. HALMAHERA BARAT","TABARU","82","01","132"
"MALUKU UTARA","KAB. HALMAHERA TENGAH","PATANI","82","02","042"
"MALUKU UTARA","KAB. HALMAHERA TENGAH","PATANI BARAT","82","02","044"
"MALUKU UTARA","KAB. HALMAHERA TENGAH","PATANI TIMUR","82","02","045"
"MALUKU UTARA","KAB. HALMAHERA TENGAH","PATANI UTARA","82","02","043"
"MALUKU UTARA","KAB. HALMAHERA TENGAH","PULAU GEBE","82","02","041"
"MALUKU UTARA","KAB. HALMAHERA TENGAH","WEDA","82","02","030"
"MALUKU UTARA","KAB. HALMAHERA TENGAH","WEDA SELATAN","82","02","031"
"MALUKU UTARA","KAB. HALMAHERA TENGAH","WEDA TENGAH","82","02","033"
"MALUKU UTARA","KAB. HALMAHERA TENGAH","WEDA TIMUR","82","02","034"
"MALUKU UTARA","KAB. HALMAHERA TENGAH","WEDA UTARA","82","02","032"
"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI BARAT","82","03","040"
"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI SELATAN","82","03","042"
"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI TENGAH","82","03","031"
"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI TIMUR","82","03","030"
"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI UTARA","82","03","041"
"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI UTARA TIMUR","82","03","032"
"MALUKU UTARA","KAB. KEPULAUAN SULA","SANANA","82","03","020"
"MALUKU UTARA","KAB. KEPULAUAN SULA","SANANA UTARA","82","03","023"
"MALUKU UTARA","KAB. KEPULAUAN SULA","SULA BESI BARAT","82","03","010"
"MALUKU UTARA","KAB. KEPULAUAN SULA","SULA BESI TENGAH","82","03","021"
"MALUKU UTARA","KAB. KEPULAUAN SULA","SULABESI SELATAN","82","03","011"
"MALUKU UTARA","KAB. KEPULAUAN SULA","SULABESI TIMUR","82","03","022"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","BACAN","82","04","030"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","BACAN BARAT","82","04","050"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","BACAN BARAT UTARA","82","04","053"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","BACAN SELATAN","82","04","033"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","BACAN TIMUR","82","04","040"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","BACAN TIMUR SELATAN","82","04","041"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","BACAN TIMUR TENGAH","82","04","042"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","BATANG LOMANG","82","04","034"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","GANE BARAT","82","04","080"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","GANE BARAT SELATAN","82","04","081"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","GANE BARAT UTARA","82","04","082"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","GANE TIMUR","82","04","090"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","GANE TIMUR SELATAN","82","04","092"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","GANE TIMUR TENGAH","82","04","091"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","KASIRUTA BARAT","82","04","051"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","KASIRUTA TIMUR","82","04","052"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","KAYOA","82","04","060"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","KAYOA BARAT","82","04","061"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","KAYOA SELATAN","82","04","062"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","KAYOA UTARA","82","04","063"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","KEPULAUAN JORONGA","82","04","083"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","MAKIAN BARAT","82","04","071"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","MANDIOLI SELATAN","82","04","031"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","MANDIOLI UTARA","82","04","032"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","OBI","82","04","020"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","OBI BARAT","82","04","021"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","OBI SELATAN","82","04","010"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","OBI TIMUR","82","04","022"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","OBI UTARA","82","04","023"
"MALUKU UTARA","KAB. HALMAHERA SELATAN","PULAU MAKIAN","82","04","070"
"MALUKU UTARA","KAB. HALMAHERA UTARA","GALELA","82","05","050"
"MALUKU UTARA","KAB. HALMAHERA UTARA","GALELA BARAT","82","05","052"
"MALUKU UTARA","KAB. HALMAHERA UTARA","GALELA SELATAN","82","05","051"
"MALUKU UTARA","KAB. HALMAHERA UTARA","GALELA UTARA","82","05","053"
"MALUKU UTARA","KAB. HALMAHERA UTARA","KAO","82","05","020"
"MALUKU UTARA","KAB. HALMAHERA UTARA","KAO BARAT","82","05","021"
"MALUKU UTARA","KAB. HALMAHERA UTARA","KAO TELUK","82","05","011"
"MALUKU UTARA","KAB. HALMAHERA UTARA","KAO UTARA","82","05","022"
"MALUKU UTARA","KAB. HALMAHERA UTARA","LOLODA KEPULAUAN","82","05","061"
"MALUKU UTARA","KAB. HALMAHERA UTARA","LOLODA UTARA","82","05","060"
"MALUKU UTARA","KAB. HALMAHERA UTARA","MALIFUT","82","05","010"
"MALUKU UTARA","KAB. HALMAHERA UTARA","TOBELO","82","05","040"
"MALUKU UTARA","KAB. HALMAHERA UTARA","TOBELO BARAT","82","05","031"
"MALUKU UTARA","KAB. HALMAHERA UTARA","TOBELO SELATAN","82","05","030"
"MALUKU UTARA","KAB. HALMAHERA UTARA","TOBELO TENGAH","82","05","041"
"MALUKU UTARA","KAB. HALMAHERA UTARA","TOBELO TIMUR","82","05","032"
"MALUKU UTARA","KAB. HALMAHERA UTARA","TOBELO UTARA","82","05","042"
"MALUKU UTARA","KAB. HALMAHERA TIMUR","KOTA MABA","82","06","011"
"MALUKU UTARA","KAB. HALMAHERA TIMUR","MABA","82","06","040"
"MALUKU UTARA","KAB. HALMAHERA TIMUR","MABA SELATAN","82","06","010"
"MALUKU UTARA","KAB. HALMAHERA TIMUR","MABA TENGAH","82","06","041"
"MALUKU UTARA","KAB. HALMAHERA TIMUR","MABA UTARA","82","06","042"
"MALUKU UTARA","KAB. HALMAHERA TIMUR","WASILE","82","06","030"
"MALUKU UTARA","KAB. HALMAHERA TIMUR","WASILE SELATAN","82","06","020"
"MALUKU UTARA","KAB. HALMAHERA TIMUR","WASILE TENGAH","82","06","032"
"MALUKU UTARA","KAB. HALMAHERA TIMUR","WASILE TIMUR","82","06","031"
"MALUKU UTARA","KAB. HALMAHERA TIMUR","WASILE UTARA","82","06","033"
"MALUKU UTARA","KAB. PULAU MOROTAI","MOROTAI JAYA","82","07","040"
"MALUKU UTARA","KAB. PULAU MOROTAI","MOROTAI SELATAN","82","07","010"
"MALUKU UTARA","KAB. PULAU MOROTAI","MOROTAI SELATAN BARAT","82","07","030"
"MALUKU UTARA","KAB. PULAU MOROTAI","MOROTAI TIMUR","82","07","020"
"MALUKU UTARA","KAB. PULAU MOROTAI","MOROTAI UTARA","82","07","050"
"MALUKU UTARA","KAB. PULAU MOROTAI","PULAU RAO","82","07","031"
"MALUKU UTARA","KAB. PULAU TALIABU","LEDE","82","08","070"
"MALUKU UTARA","KAB. PULAU TALIABU","TABONA","82","08","030"
"MALUKU UTARA","KAB. PULAU TALIABU","TALIABU BARAT","82","08","010"
"MALUKU UTARA","KAB. PULAU TALIABU","TALIABU BARAT LAUT","82","08","080"
"MALUKU UTARA","KAB. PULAU TALIABU","TALIABU SELATAN","82","08","020"
"MALUKU UTARA","KAB. PULAU TALIABU","TALIABU TIMUR","82","08","050"
"MALUKU UTARA","KAB. PULAU TALIABU","TALIABU TIMUR SELATAN","82","08","040"
"MALUKU UTARA","KAB. PULAU TALIABU","TALIABU UTARA","82","08","060"
